song_id,title,artist,language,Hybrid RecSys,collaborative Filtering,context,instrumentation,mood_tags,status,lyrics,emotion_label,genre,release_year,duration_sec,tempo,key,energy,valence,mfcc_mean,audio_path,lyrics_path
1108,Cozy Day - with water sounds,GRASS COTTON,English,Yes,Yes,,,"peaceful, gentle, uplifting",active,,,Unknown,2024,132,68,G major,0.3,0.8,0.584,audio/25l5IBYN1ZBayO457Og4N2.mp3,lyrics/25l5IBYN1ZBayO457Og4N2.txt
1109,Calm Tides - with water sounds,JESSE,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,180,65,Bb major,0.2,0.8,0.497,audio/770QyApWoFmpx5S3dzCZfW.mp3,lyrics/770QyApWoFmpx5S3dzCZfW.txt
1110,Tranquil Cascade - with water sounds,JESSE,English,Yes,Yes,,,"meditative, gentle, soft",active,,,Unknown,2024,186,60,F major,0.1,0.8,0.529,audio/0orhfjKOkHsOQvVFECrByh.mp3,lyrics/0orhfjKOkHsOQvVFECrByh.txt
1111,July's Fall Rain - with water sounds,Anibli,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,171,65,F major,0.2,0.8,0.583,audio/12qHZMU0Xc0SFwoZeIwtjP.mp3,lyrics/12qHZMU0Xc0SFwoZeIwtjP.txt
1112,Relaxing Bath - with water sounds,JESSE,English,Yes,Yes,,,"meditative, relaxing, gentle",active,,,Unknown,2024,181,60,C major,0.1,0.8,0.497,audio/7mnagIg18D4ipLCxWlnIJu.mp3,lyrics/7mnagIg18D4ipLCxWlnIJu.txt
1113,Mystic Lake Reflections - with water sounds,JESSE,English,Yes,Yes,,,"dreamy, ambient, soft",active,,,Unknown,2024,178,62,Bb major,0.1,0.7,0.619,audio/2dhAFsIJWaFzoIHAZa6U7W.mp3,lyrics/2dhAFsIJWaFzoIHAZa6U7W.txt
1114,The Light Painter - with water sounds,JESSE,English,Yes,Yes,,,"gentle, uplifting, peaceful",active,,,Unknown,2024,186,68,D major,0.3,0.8,0.541,audio/6BJ3VDrzXYO1dxRI82z91b.mp3,lyrics/6BJ3VDrzXYO1dxRI82z91b.txt
1115,The Distant Days - with water sounds,DECEM,English,Yes,Yes,,,"nostalgic, calm, soft",active,,,Unknown,2024,186,62,E minor,0.1,0.7,0.468,audio/2il8UsIHimFt6EQd3z1Spr.mp3,lyrics/2il8UsIHimFt6EQd3z1Spr.txt
1116,Flower Blossom (with water sounds),JESSE,English,Yes,Yes,,,"peaceful, gentle, uplifting",active,,,Unknown,2024,132,70,G major,0.3,0.8,0.573,audio/1LzzTCTt5xArbhESPdeJFr.mp3,lyrics/1LzzTCTt5xArbhESPdeJFr.txt
1117,Wednesday Morning - with water sounds,beigecatt,English,Yes,Yes,,,"uplifting, gentle, calm",active,,,Unknown,2024,197,68,F major,0.3,0.8,0.612,audio/1WFCtteTNAFUowsox1s7DA.mp3,lyrics/1WFCtteTNAFUowsox1s7DA.txt
1118,Cozy Morning - with water sounds,GRASS COTTON,English,Yes,Yes,,,"gentle, peaceful, soft",active,,,Unknown,2024,121,65,C major,0.2,0.8,0.529,audio/1b0R85sss90GaJXAzFtFxI.mp3,lyrics/1b0R85sss90GaJXAzFtFxI.txt
1119,The Soul of Wind - with water sounds,beigecatt,English,Yes,Yes,,,"ethereal, ambient, gentle",active,,,Unknown,2024,182,62,Bb major,0.1,0.7,0.487,audio/3YySEL0RnyjWbDuuSS6zAj.mp3,lyrics/3YySEL0RnyjWbDuuSS6zAj.txt
1120,Silver Raindrops - with water sounds,DECEM,English,Yes,Yes,,,"calm, soothing, soft",active,,,Unknown,2024,181,65,F major,0.2,0.8,0.591,audio/7c7BWa1g2JOgsqO3ta8uES.mp3,lyrics/7c7BWa1g2JOgsqO3ta8uES.txt
1121,Twilight Lullaby - with water sounds,Relaxing Music,English,Yes,Yes,,,"dreamy, gentle, peaceful",active,,,Unknown,2024,180,68,D major,0.3,0.8,0.463,audio/3H3gd5RooEXJwJgeBWkXBy.mp3,lyrics/3H3gd5RooEXJwJgeBWkXBy.txt
1122,Autumn Rain Reverie - with water sounds,JESSE,English,Yes,Yes,,,"nostalgic, calm, soft",active,,,Unknown,2024,181,62,C major,0.1,0.7,0.654,audio/3M8mFpnDXXTr9m4wBCOKGy.mp3,lyrics/3M8mFpnDXXTr9m4wBCOKGy.txt
1123,Twilight Night - with water sounds,GRASS COTTON,English,Yes,Yes,,,"calm, ambient, soft",active,,,Unknown,2024,121,65,Bb major,0.2,0.7,0.573,audio/75cmrEuA74iTeqL4xZ7c9q.mp3,lyrics/75cmrEuA74iTeqL4xZ7c9q.txt
1124,moonlit serenity (with water sounds),DECEM,English,Yes,Yes,,,"peaceful, dreamy, gentle",active,,,Unknown,2024,136,62,F major,0.1,0.8,0.519,audio/1gIVafVfKsGhqMbvxCJf3p.mp3,lyrics/1gIVafVfKsGhqMbvxCJf3p.txt
1125,Forest Enchantment - with water sounds,DECEM,English,Yes,Yes,,,"meditative, ambient, gentle",active,,,Unknown,2024,125,60,D major,0.1,0.8,0.498,audio/0l9nXzzvivn4PEVsdp2Vcn.mp3,lyrics/0l9nXzzvivn4PEVsdp2Vcn.txt
1126,Good Morning - with water sounds,JESSE,English,Yes,Yes,,,"uplifting, hopeful, gentle",active,,,Unknown,2024,120,70,G major,0.3,0.8,0.583,audio/3v0Pm1SMLBUyC3YqEC6wAk.mp3,lyrics/3v0Pm1SMLBUyC3YqEC6wAk.txt
1127,Raindrop Prelude - with water sounds,JESSE,English,Yes,Yes,,,"calm, soothing, soft",active,,,Unknown,2024,198,65,C major,0.2,0.8,0.537,audio/6lSEnjdheZLf7PorTJEXGF.mp3,lyrics/6lSEnjdheZLf7PorTJEXGF.txt
1128,Gentle Brook Lullaby - with water sounds,JESSE,English,Yes,Yes,,,"gentle, peaceful, soft",active,,,Unknown,2024,180,62,Bb major,0.1,0.8,0.611,audio/5dKl1Y5paa4ZAaXt9KkedD.mp3,lyrics/5dKl1Y5paa4ZAaXt9KkedD.txt
1129,The Light - with water sounds,JESSE,English,Yes,Yes,,,"uplifting, calm, gentle",active,,,Unknown,2025,126,68,D major,0.3,0.8,0.492,audio/25FsMKnVcv88CVsfnbQsaY.mp3,lyrics/25FsMKnVcv88CVsfnbQsaY.txt
1130,Land of Plenty - with water sounds,JESSE,English,Yes,Yes,,,"peaceful, ambient, soft",active,,,Unknown,2024,185,65,F major,0.2,0.8,0.528,audio/5dXuhN5S2nA0rCogzQh03D.mp3,lyrics/5dXuhN5S2nA0rCogzQh03D.txt
1131,Dreaming in the Rain - with water sounds,JESSE,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,182,65,F major,0.2,0.8,0.583,audio/5HNdcLJKmyWuijO8h9pmLM.mp3,lyrics/5HNdcLJKmyWuijO8h9pmLM.txt
1132,Soaring - with water sounds,JESSE,English,Yes,Yes,,,"uplifting, gentle, ambient",active,,,Unknown,2024,199,68,D major,0.3,0.8,0.497,audio/57hPMHY9ycv2jd6Dopp9cy.mp3,lyrics/57hPMHY9ycv2jd6Dopp9cy.txt
1133,Whispering Raindrops - with water sounds,JESSE,English,Yes,Yes,,,"calm, reflective, soft",active,,,Unknown,2024,183,62,Bb major,0.1,0.7,0.624,audio/05OHleEnQVZ87wE1IG6PhR.mp3,lyrics/05OHleEnQVZ87wE1IG6PhR.txt
1134,The Moon In The Sun - with water sounds,JESSE,English,Yes,Yes,,,"dreamy, ambient, gentle",active,,,Unknown,2025,125,68,C major,0.2,0.7,0.489,audio/418jhoURrVPof7ikxHTgjP.mp3,lyrics/418jhoURrVPof7ikxHTgjP.txt
1135,Quiet Rainfall - with water sounds,DECEM,English,Yes,Yes,,,"calm, peaceful, soft",active,,,Unknown,2024,185,65,E minor,0.2,0.8,0.561,audio/7aUzvJQBtfjz2OOraEVjBH.mp3,lyrics/7aUzvJQBtfjz2OOraEVjBH.txt
1136,Silent Night (with water sounds),DECEM,English,Yes,Yes,,,"calm, soothing, gentle",active,,,Unknown,2024,181,60,F major,0.1,0.8,0.537,audio/6D1GmVU0dGK9Ib7TNyhSsj.mp3,lyrics/6D1GmVU0dGK9Ib7TNyhSsj.txt
1137,Study Vibes - with water sounds,JESSE,English,Yes,Yes,,,"relaxed, gentle, ambient",active,,,Unknown,2024,131,62,C major,0.1,0.7,0.579,audio/3buBBGqpZ5LzHr9bonpXxZ.mp3,lyrics/3buBBGqpZ5LzHr9bonpXxZ.txt
1138,A Midnight Sun - with water sounds,BeiGe Mellow,English,Yes,Yes,,,"dreamy, peaceful, soft",active,,,Unknown,2024,178,68,Bb major,0.2,0.7,0.493,audio/52K17TvYIb0Orr0KBm8yAF.mp3,lyrics/52K17TvYIb0Orr0KBm8yAF.txt
1139,Rainstorm Sonata - with water sounds,JESSE,English,Yes,Yes,,,"reflective, ambient, gentle",active,,,Unknown,2024,181,65,D major,0.2,0.7,0.612,audio/4mINTmiqNQfwvMUuW8Azgj.mp3,lyrics/4mINTmiqNQfwvMUuW8Azgj.txt
1140,Misty Mornings - with water sounds,DECEM,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,183,62,F major,0.1,0.8,0.457,audio/0dr5ym5FXsq9ipoWHoNdbX.mp3,lyrics/0dr5ym5FXsq9ipoWHoNdbX.txt
1141,whispering dreams (with water sounds),DECEM,English,Yes,Yes,,,"dreamy, gentle, soft",active,,,Unknown,2024,126,65,C major,0.2,0.8,0.618,audio/2KUmqLobhdmdBLa6FdOMyU.mp3,lyrics/2KUmqLobhdmdBLa6FdOMyU.txt
1142,A Sunny Day - with water sounds,beigecatt,English,Yes,Yes,,,"uplifting, peaceful, gentle",active,,,Unknown,2024,197,70,G major,0.3,0.8,0.529,audio/5pDuhf6Kxd2FWJtKAOsF3H.mp3,lyrics/5pDuhf6Kxd2FWJtKAOsF3H.txt
1143,Soothing Night - with water sounds,JESSE,English,Yes,Yes,,,"calm, peaceful, soft",active,,,Unknown,2024,138,60,Bb major,0.1,0.8,0.591,audio/7rTIB4RA32YL4OacFEYEoS.mp3,lyrics/7rTIB4RA32YL4OacFEYEoS.txt
1144,The Wind Forest - with water sounds,Anibli,English,Yes,Yes,,,"ambient, gentle, reflective",active,,,Unknown,2024,97,62,D major,0.1,0.7,0.482,audio/76efFLNMEooR4HGAGtgstb.mp3,lyrics/76efFLNMEooR4HGAGtgstb.txt
1145,The Market of Dreams - with water sounds,JESSE,English,Yes,Yes,,,"dreamy, uplifting, gentle",active,,,Unknown,2024,183,68,F major,0.3,0.8,0.547,audio/2w3bXWqZ2ALWqBrzATcZFB.mp3,lyrics/2w3bXWqZ2ALWqBrzATcZFB.txt
1146,Morning Dew - With Water Sounds,Haru Kiyomi,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,147,65,C major,0.2,0.8,0.573,audio/3HTLoAGKOtivBHJIv52Vju.mp3,lyrics/3HTLoAGKOtivBHJIv52Vju.txt
1147,The Moving Castle - with water sounds,Anibli,English,Yes,Yes,,,"nostalgic, gentle, soft",active,,,Unknown,2024,78,62,Bb major,0.1,0.7,0.498,audio/6xfUjDvMVICzve7u5Dl7p3.mp3,lyrics/6xfUjDvMVICzve7u5Dl7p3.txt
1148,I'm Only Sleeping - with water sounds,GNOD IAD,English,Yes,Yes,,,"relaxing, calm, soft",active,,,Unknown,2024,181,60,F major,0.1,0.8,0.521,audio/7kHYGI49bvgfyteYUNF5ub.mp3,lyrics/7kHYGI49bvgfyteYUNF5ub.txt
1149,Rainy Day Dreamscape - with water sounds,DECEM,English,Yes,Yes,,,"dreamy, peaceful, gentle",active,,,Unknown,2024,181,68,D major,0.3,0.8,0.654,audio/7DILvSp9X2RYZ9yduh1omU.mp3,lyrics/7DILvSp9X2RYZ9yduh1omU.txt
1150,You Raise Me Up - with water sounds,JESSE,English,Yes,Yes,,,"uplifting, hopeful, gentle",active,,,Unknown,2025,122,70,G major,0.3,0.8,0.483,audio/26vAzwNBPQ1ACB6rmFl6s3.mp3,lyrics/26vAzwNBPQ1ACB6rmFl6s3.txt
1151,Whispers of the Clouds - with water sounds,DECEM,English,Yes,Yes,,,"calm, ambient, peaceful",active,,,Unknown,2024,181,65,F major,0.2,0.8,0.573,audio/4IOmv1cPJEylTinFsgFb4i.mp3,lyrics/4IOmv1cPJEylTinFsgFb4i.txt
1152,Positive Mood - with water sounds,JESSE,English,Yes,Yes,,,"uplifting, gentle, peaceful",active,,,Unknown,2024,128,68,D major,0.3,0.8,0.489,audio/7DkH8kMdaAAAjrZcbnxjj5.mp3,lyrics/7DkH8kMdaAAAjrZcbnxjj5.txt
1153,tranquil waves (with water sounds),DECEM,English,Yes,Yes,,,"calm, soothing, soft",active,,,Unknown,2024,133,62,Bb major,0.1,0.7,0.624,audio/0iwtD89SnMi8308xLQyo0e.mp3,lyrics/0iwtD89SnMi8308xLQyo0e.txt
1154,Midnight Rainfall - with water sounds,JESSE,English,Yes,Yes,,,"calm, peaceful, soft",active,,,Unknown,2024,181,60,E minor,0.1,0.8,0.537,audio/5MI9ABcmtRJT6GsSBuwvt7.mp3,lyrics/5MI9ABcmtRJT6GsSBuwvt7.txt
1155,After Sunset - with water sounds,JESSE,English,Yes,Yes,,,"dreamy, ambient, gentle",active,,,Unknown,2024,132,68,C major,0.2,0.7,0.581,audio/6gN5NoLIlf4cS1is5NRfXG.mp3,lyrics/6gN5NoLIlf4cS1is5NRfXG.txt
1156,Peaceful Night Rain - with water sounds,JESSE,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,183,65,F major,0.2,0.8,0.498,audio/2WaScNHR306pmH1kBomq7U.mp3,lyrics/2WaScNHR306pmH1kBomq7U.txt
1157,Mindful Melodies - with water sounds,JESSE,English,Yes,Yes,,,"meditative, gentle, soft",active,,,Unknown,2024,132,62,D major,0.1,0.8,0.654,audio/4JKrMl8Faz5BwsY5OmBdHq.mp3,lyrics/4JKrMl8Faz5BwsY5OmBdHq.txt
1158,Gentle Showers - with water sounds,DECEM,English,Yes,Yes,,,"soothing, gentle, peaceful",active,,,Unknown,2024,182,65,C major,0.2,0.8,0.491,audio/5o3wKNzxk0j5EvAFlpqzy0.mp3,lyrics/5o3wKNzxk0j5EvAFlpqzy0.txt
1159,Moonlit Serenade - with water sounds,JESSE,English,Yes,Yes,,,"dreamy, peaceful, gentle",active,,,Unknown,2024,194,68,Bb major,0.2,0.8,0.463,audio/08awVmSiB48CGSVdv0ykcT.mp3,lyrics/08awVmSiB48CGSVdv0ykcT.txt
1160,Raindrops on Glass - with water sounds,JESSE,English,Yes,Yes,,,"calm, reflective, soft",active,,,Unknown,2024,192,62,F major,0.1,0.7,0.589,audio/4BG0HsafPziGEpsCMhJESI.mp3,lyrics/4BG0HsafPziGEpsCMhJESI.txt
1161,Sound Mind - with water sounds,GRASS COTTON,English,Yes,Yes,,,"introspective, peaceful, gentle",active,,,Unknown,2024,132,65,D major,0.2,0.8,0.512,audio/0qYWRKKA8TyJHpz6UhZ6mD.mp3,lyrics/0qYWRKKA8TyJHpz6UhZ6mD.txt
1162,Morning Rainfall - with water sounds,JESSE,English,Yes,Yes,,,"calm, uplifting, soft",active,,,Unknown,2024,181,68,C major,0.3,0.8,0.537,audio/54K4yWpkNG7DFh9xekJTkx.mp3,lyrics/54K4yWpkNG7DFh9xekJTkx.txt
1163,Whispering Waters - with water sounds,JESSE,English,Yes,Yes,,,"soothing, calm, peaceful",active,,,Unknown,2024,182,65,Bb major,0.2,0.8,0.624,audio/6dqUM3MBNhqvC6pMh1LjDc.mp3,lyrics/6dqUM3MBNhqvC6pMh1LjDc.txt
1164,La Dispute - with water sounds,JESSE,English,Yes,Yes,,,"introspective, ambient, soft",active,,,Unknown,2024,181,62,E minor,0.1,0.7,0.478,audio/3hIuatRcClw147oa1uqzHT.mp3,lyrics/3hIuatRcClw147oa1uqzHT.txt
1165,The Sea of Clouds - with water sounds,JESSE,English,Yes,Yes,,,"dreamy, ambient, gentle",active,,,Unknown,2024,214,68,F major,0.2,0.7,0.612,audio/5SUwq48m8uH18Qeta2ybuu.mp3,lyrics/5SUwq48m8uH18Qeta2ybuu.txt
1166,Evening Drizzle - with water sounds,DECEM,English,Yes,Yes,,,"calm, peaceful, soft",active,,,Unknown,2024,183,65,C major,0.2,0.8,0.583,audio/0qvJD5OrlJ87vW8I3l97kj.mp3,lyrics/0qvJD5OrlJ87vW8I3l97kj.txt
1167,Echoes of Tranquility - with water sounds,JESSE,English,Yes,Yes,,,"meditative, gentle, peaceful",active,,,Unknown,2024,195,62,Bb major,0.1,0.8,0.529,audio/7ddooZmaeOqwTKBg9vdwQu.mp3,lyrics/7ddooZmaeOqwTKBg9vdwQu.txt
1168,Melodic Ripples - with water sounds,JESSE,English,Yes,Yes,,,"gentle, soothing, peaceful",active,,,Unknown,2024,180,65,D major,0.2,0.8,0.471,audio/5GbbwA53wsALzy0IEBsThp.mp3,lyrics/5GbbwA53wsALzy0IEBsThp.txt
1169,Rainy Day Reverie - with water sounds,JESSE,English,Yes,Yes,,,"nostalgic, dreamy, soft",active,,,Unknown,2024,180,68,G major,0.3,0.8,0.561,audio/3Q0PCcEuIOrnG29btSApSf.mp3,lyrics/3Q0PCcEuIOrnG29btSApSf.txt
1170,starlit lullaby (with water sounds),DECEM,English,Yes,Yes,,,"dreamy, calm, gentle",active,,,Unknown,2024,130,62,C major,0.1,0.8,0.498,audio/0Mn8d7mNtrM86xQXAM2YI7.mp3,lyrics/0Mn8d7mNtrM86xQXAM2YI7.txt
1171,Ocean's Lullaby - with water sounds,JESSE,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,195,65,F major,0.2,0.8,0.573,audio/0IBDDsjXiN3Vr6QJP8luZl.mp3,lyrics/0IBDDsjXiN3Vr6QJP8luZl.txt
1172,Peaceful Focus - with water sounds,JESSE,English,Yes,Yes,,,"meditative, gentle, calm",active,,,Unknown,2024,121,60,C major,0.1,0.8,0.489,audio/2CnWB6kDQOovyICUw2TjKE.mp3,lyrics/2CnWB6kDQOovyICUw2TjKE.txt
1173,Raindrop Rhapsody - with water sounds,JESSE,English,Yes,Yes,,,"dreamy, ambient, soft",active,,,Unknown,2024,181,62,Bb major,0.1,0.7,0.627,audio/3HT1UEcy4a8Ci5abyyMLsF.mp3,lyrics/3HT1UEcy4a8Ci5abyyMLsF.txt
1174,Breeze of Memories - with water sounds,JESSE,English,Yes,Yes,,,"nostalgic, gentle, peaceful",active,,,Unknown,2024,195,65,D major,0.2,0.8,0.541,audio/5P44I0Eqcb4YfpqU93qXBf.mp3,lyrics/5P44I0Eqcb4YfpqU93qXBf.txt
1175,Harmony's Flow - with water sounds,JESSE,English,Yes,Yes,,,"peaceful, uplifting, gentle",active,,,Unknown,2024,180,68,G major,0.3,0.8,0.492,audio/7n0Ohuc0sL0WeGS3RUsXey.mp3,lyrics/7n0Ohuc0sL0WeGS3RUsXey.txt
1176,On Rainy Days - with water sounds,GRASS COTTON,English,Yes,Yes,,,"calm, soothing, soft",active,,,Unknown,2024,126,65,C major,0.2,0.8,0.581,audio/66fe8KvHVw38m0xgd50H9Y.mp3,lyrics/66fe8KvHVw38m0xgd50H9Y.txt
1177,Study Moments - with water sounds,JESSE,English,Yes,Yes,,,"focused, calm, gentle",active,,,Unknown,2024,123,60,F major,0.1,0.8,0.498,audio/3p3B2p8dibYeDjgm3RSOlo.mp3,lyrics/3p3B2p8dibYeDjgm3RSOlo.txt
1178,Piano by the Brook - with water sounds,JESSE,English,Yes,Yes,,,"gentle, peaceful, uplifting",active,,,Unknown,2024,186,68,Bb major,0.3,0.8,0.519,audio/6iT0OwXrdNsGIaePsTo2oX.mp3,lyrics/6iT0OwXrdNsGIaePsTo2oX.txt
1179,Rainy Twilight Sonata - with water sounds,JESSE,English,Yes,Yes,,,"dreamy, calm, soft",active,,,Unknown,2024,188,62,D major,0.1,0.7,0.624,audio/6vtRnSAneILDhNTZxHcU3A.mp3,lyrics/6vtRnSAneILDhNTZxHcU3A.txt
1180,Tears in the Starlight - with water sounds,JESSE,English,Yes,Yes,,,"introspective, gentle, soft",active,,,Unknown,2024,193,65,E minor,0.2,0.7,0.483,audio/0o7TH1pAJhFnlF2OIUFsWa.mp3,lyrics/0o7TH1pAJhFnlF2OIUFsWa.txt
1181,Stroll Through the Sky - with water sounds,Anibli,English,Yes,Yes,,,"uplifting, dreamy, peaceful",active,,,Unknown,2024,90,68,F major,0.3,0.8,0.561,audio/4cFlgdZ3M4WmSb8tZCank5.mp3,lyrics/4cFlgdZ3M4WmSb8tZCank5.txt
1182,Morning After Dark - with water sounds,JESSE,English,Yes,Yes,,,"calm, ambient, soft",active,,,Unknown,2024,123,62,C major,0.1,0.7,0.537,audio/2TXB7wCfHvTncnMddqAD56.mp3,lyrics/2TXB7wCfHvTncnMddqAD56.txt
1183,Whispering Rainfall - with water sounds,JESSE,English,Yes,Yes,,,"soothing, gentle, peaceful",active,,,Unknown,2024,180,65,Bb major,0.2,0.8,0.498,audio/4ZMicqIX5JR4IVhVUxeY8o.mp3,lyrics/4ZMicqIX5JR4IVhVUxeY8o.txt
1184,Too Sweet - with water sounds,BeiGe Mellow,English,Yes,Yes,,,"gentle, uplifting, peaceful",active,,,Unknown,2024,137,68,D major,0.3,0.8,0.654,audio/7d693iCDFJt4odTBzIhmCL.mp3,lyrics/7d693iCDFJt4odTBzIhmCL.txt
1185,Only Yesterday - with water sounds,DECEM,English,Yes,Yes,,,"nostalgic, calm, soft",active,,,Unknown,2024,129,62,F major,0.1,0.7,0.471,audio/6DFPOpK6ltFbfXCuNfqvnF.mp3,lyrics/6DFPOpK6ltFbfXCuNfqvnF.txt
1186,Morning Vibes - with water sounds,beigecatt,English,Yes,Yes,,,"uplifting, gentle, peaceful",active,,,Unknown,2024,147,70,G major,0.3,0.8,0.593,audio/5TLjszPz66kea41K2yvlA3.mp3,lyrics/5TLjszPz66kea41K2yvlA3.txt
1187,Ocean Breeze - With Water Sounds,GRASS COTTON,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,125,65,C major,0.2,0.8,0.529,audio/3kx7Xouxv8mm3ugxcFq1t4.mp3,lyrics/3kx7Xouxv8mm3ugxcFq1t4.txt
1188,Eyes on Me - with water sounds,GNOD IAD,English,Yes,Yes,,,"introspective, soft, gentle",active,,,Unknown,2024,125,62,Bb major,0.1,0.7,0.482,audio/3dtOP0co9yGd4TpX0gmDDa.mp3,lyrics/3dtOP0co9yGd4TpX0gmDDa.txt
1189,Here Comes the Sun - with water sounds,JESSE,English,Yes,Yes,,,"uplifting, hopeful, gentle",active,,,Unknown,2024,129,68,D major,0.3,0.8,0.612,audio/795QyXhQPssFuoKmw32HIE.mp3,lyrics/795QyXhQPssFuoKmw32HIE.txt
1190,Summertime Sadness - with water sounds,beigecatt,English,Yes,Yes,,,"nostalgic, dreamy, soft",active,,,Unknown,2024,147,65,F major,0.2,0.7,0.467,audio/6gHt634Z8y92hFhp4gzq6U.mp3,lyrics/6gHt634Z8y92hFhp4gzq6U.txt
1191,Morning Dew - with water sounds,JESSE,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,128,65,F major,0.2,0.8,0.589,audio/38PZFTDrOnJXl5DBH3lKu8.mp3,lyrics/38PZFTDrOnJXl5DBH3lKu8.txt
1192,ethereal calm (with water sounds),DECEM,English,Yes,Yes,,,"ethereal, dreamy, gentle",active,,,Unknown,2024,125,62,C major,0.1,0.8,0.471,audio/0lYhuH9588sgIKrVcnwyc3.mp3,lyrics/0lYhuH9588sgIKrVcnwyc3.txt
1193,Morning Light - with water sounds,JESSE,English,Yes,Yes,,,"uplifting, gentle, peaceful",active,,,Unknown,2024,137,68,D major,0.3,0.8,0.537,audio/2GkYhCMIryt09O97Ie9yps.mp3,lyrics/2GkYhCMIryt09O97Ie9yps.txt
1194,Awakened Mind,Brainy,English,Yes,Yes,,,"focused, uplifting, energetic",active,,,Unknown,2025,124,80,G major,0.6,0.8,0.623,audio/5Ieg7Em16PE95vWoy0xZMv.mp3,lyrics/5Ieg7Em16PE95vWoy0xZMv.txt
1195,40 Hz Brain Waves,Brainy,English,Yes,Yes,,,"focused, meditative, calm",active,,,Unknown,2024,144,40,C minor,0.3,0.7,0.498,audio/1rKQvG3us6yWYYrFqSJbP5.mp3,lyrics/1rKQvG3us6yWYYrFqSJbP5.txt
1196,Creativity,Brainy,English,Yes,Yes,,,"creative, energetic, uplifting",active,,,Unknown,2024,144,90,D major,0.7,0.8,0.541,audio/5V0wkj3S3yejcXUKFb79bB.mp3,lyrics/5V0wkj3S3yejcXUKFb79bB.txt
1197,12 Hz High Level Cognition,Brainy,English,Yes,Yes,,,"focused, meditative, calm",active,,,Unknown,2024,136,60,F major,0.3,0.7,0.612,audio/2V370S09OCCjPhKF6AAEHP.mp3,lyrics/2V370S09OCCjPhKF6AAEHP.txt
1198,Peak Performance,Brainy,English,Yes,Yes,,,"energetic, uplifting, motivating",active,,,Unknown,2024,144,100,G major,0.8,0.9,0.529,audio/71e9M9VUGJvvS7goTcbeQR.mp3,lyrics/71e9M9VUGJvvS7goTcbeQR.txt
1199,Brain Waves,Brainy,English,Yes,Yes,,,"meditative, calm, ambient",active,,,Unknown,2024,132,60,C major,0.2,0.7,0.483,audio/4jvv6IGVxD9vQRxcxGlHeR.mp3,lyrics/4jvv6IGVxD9vQRxcxGlHeR.txt
1200,Brain Boost,Brainy,English,Yes,Yes,,,"uplifting, energetic, focused",active,,,Unknown,2024,122,85,D major,0.7,0.8,0.573,audio/5IcXh98omBBGyRwssnnHMO.mp3,lyrics/5IcXh98omBBGyRwssnnHMO.txt
1201,Clear Mind,Brainy,English,Yes,Yes,,,"calm, focused, peaceful",active,,,Unknown,2024,144,65,F major,0.3,0.8,0.498,audio/0dSLxfQsy66jSELbCHMY6l.mp3,lyrics/0dSLxfQsy66jSELbCHMY6l.txt
1202,Active Recall,Brainy,English,Yes,Yes,,,"focused, energetic, motivating",active,,,Unknown,2024,132,90,G major,0.7,0.8,0.547,audio/5TxAuACV81GtsqZ567cc91.mp3,lyrics/5TxAuACV81GtsqZ567cc91.txt
1203,Neural Spark,Brainy,English,Yes,Yes,,,"creative, energetic, uplifting",active,,,Unknown,2025,132,95,D major,0.7,0.8,0.612,audio/3UD64qXQAHoz4tInoGneeT.mp3,lyrics/3UD64qXQAHoz4tInoGneeT.txt
1204,Mind Enhancement,Brainy,English,Yes,Yes,,,"meditative, calm, focused",active,,,Unknown,2024,142,60,C major,0.2,0.7,0.491,audio/2Xcm3E3yXGyEeELnH6Bc3V.mp3,lyrics/2Xcm3E3yXGyEeELnH6Bc3V.txt
1205,Deep Working,Brainy,English,Yes,Yes,,,"focused, calm, meditative",active,,,Unknown,2024,132,60,F minor,0.2,0.7,0.563,audio/7pvIKGRMU7U146CzEOJjCI.mp3,lyrics/7pvIKGRMU7U146CzEOJjCI.txt
1206,Calm Brain,Brainy,English,Yes,Yes,,,"calm, soothing, peaceful",active,,,Unknown,2024,127,65,Bb major,0.2,0.8,0.519,audio/3Ekd2JWxwDJw9O1nmq1gqP.mp3,lyrics/3Ekd2JWxwDJw9O1nmq1gqP.txt
1207,40 Hz Creativity,Brainy,English,Yes,Yes,,,"creative, focused, meditative",active,,,Unknown,2024,148,40,D major,0.3,0.7,0.498,audio/5Jv8nBJgDXipxRivrvqc8h.mp3,lyrics/5Jv8nBJgDXipxRivrvqc8h.txt
1208,12 Hz Problem Solving,Brainy,English,Yes,Yes,,,"focused, meditative, calm",active,,,Unknown,2024,142,60,G major,0.3,0.7,0.483,audio/03M3hskbWMoBsYjbylTItn.mp3,lyrics/03M3hskbWMoBsYjbylTItn.txt
